 Trial_Robit               SWAT+ Oct 10 2019    MODULAR Rev 2019.60.1                                     
   jday   mon   day    yr   unit  gis_id  name                 sedyld     sedorgn     sedorgp     surqno3     lat3no3    surqsolp        usle      sedmin     tileno3
                                                                  tha        kgha        kgha        kgha        kgha        kgha        tons        ----        ----
    365    12    31  1999     40     400  rtu400                25.983      27.311       1.450       3.277       0.000       0.000       0.000       0.076       0.000
    365    12    31  1999     41     410  rtu410                38.226      28.095       1.487       2.844       0.000       0.000       0.000       0.064       0.000
    365    12    31  1999     42     420  rtu420                37.481      28.081       1.487       2.801       0.000       0.000       0.000       0.064       0.000
    365    12    31  1999     43     430  rtu430                 0.036       0.166       0.009       0.067       0.000       0.000       0.000       0.001       0.000
    365    12    31  1999     44     440  rtu440                22.501      26.736       1.421       5.508       0.000       0.000       0.000       0.080       0.000
    365    12    31  1999     45     450  rtu450                24.664      28.356       1.509       0.560       0.000       0.000       0.000       0.163       0.000
    365    12    31  1999     46     460  rtu460                24.314      28.255       1.504       0.590       0.000       0.000       0.000       0.164       0.000
    365    12    31  1999     47     470  rtu470                39.106      28.168       1.491       2.730       0.000       0.000       0.000       0.063       0.000
    365    12    31  1999     48     480  rtu480                26.832      27.167       1.442       5.344       0.000       0.000       0.000       0.071       0.000
    365    12    31  1999     49     490  rtu490                27.933      30.347       1.623       0.500       0.000       0.000       0.000       0.197       0.000
    365    12    31  1999     50     500  rtu500                23.245      28.077       1.495       0.608       0.000       0.000       0.000       0.177       0.000
    365    12    31  1999     51     510  rtu510                24.789      28.391       1.511       0.551       0.000       0.000       0.000       0.163       0.000
    365    12    31  1999     52     520  rtu520                28.647      27.491       1.458       3.419       0.000       0.000       0.000       0.072       0.000
    365    12    31  1999     53     530  rtu530                 9.704      20.749       1.107       5.323       0.000       0.000       0.000       0.179       0.000
    365    12    31  1999     54     540  rtu540                13.229      22.292       1.184       5.193       0.000       0.000       0.000       0.169       0.000
    365    12    31  1999     55     550  rtu550                 5.756      24.071       1.310       0.302       0.000       0.000       0.000       0.110       0.000
    365    12    31  1999     56     560  rtu560                 0.412       1.883       0.104       0.371       0.000       0.000       0.000       0.008       0.000
    365    12    31  1999     57     570  rtu570                22.725      28.032       1.493       0.589       0.000       0.000       0.000       0.185       0.000
    365    12    31  1999     58     580  rtu580                28.477      28.769       1.528       0.557       0.000       0.000       0.000       0.114       0.000
    365    12    31  1999     59     590  rtu590                 7.125      28.260       1.536       0.293       0.000       0.000       0.000       0.132       0.000
