 Trial_Robit               SWAT+ Oct 10 2019    MODULAR Rev 2019.60.1                                     
   jday   mon   day    yr   unit  gis_id  name                    flo_in          aqu_in          flo_out          peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len
                                                                    m^3/s           m^3/s           m^3/s          m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m
   365    12    31  1997       4       4  cha04                0.2050E+02     0.0000E+00     0.2050E+02     0.1078E+02     0.1666E-03     0.3637E+03     0.8330E-04     0.8330E-04    -0.3637E+03     0.3637E+03     0.0000E+00     0.1706E-04     0.4042E+01     0.5034E+01     0.3511E-02     0.6945E-01     0.0000E+00     0.3462E-07
   365    12    31  1997       5       5  cha05                0.1993E+02     0.0000E+00     0.1993E+02     0.1048E+02     0.2651E-03     0.6080E+03     0.1325E-03     0.1325E-03    -0.5061E+03     0.5061E+03     0.0000E+00     0.1019E+03     0.3968E+01     0.3421E+01     0.3884E-02     0.7325E-01     0.0000E+00     0.2132E+00
   365    12    31  1997       6       6  cha06                0.1797E+02     0.0000E+00     0.1797E+02     0.9453E+01     0.7065E-03     0.4705E+04     0.3533E-03     0.3533E-03    -0.4621E+04     0.4621E+04     0.0000E+00     0.8406E+02     0.3746E+01     0.1033E+02     0.1084E-01     0.3350E+00     0.0000E+00     0.1936E+00
   365    12    31  1997       7       7  cha07                0.7735E+01     0.0000E+00     0.7734E+01     0.4069E+01     0.8543E-05     0.7855E-06     0.4272E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00    -0.3486E-05     0.2193E+01     0.1852E+00     0.1000E-04     0.0000E+00     0.0000E+00    -0.1960E-07
   365    12    31  1997       8       8  cha08                0.7254E+01     0.0000E+00     0.7253E+01     0.3816E+01     0.1293E-02     0.3928E+04     0.6463E-03     0.6463E-03    -0.3905E+04     0.3905E+04     0.0000E+00     0.2307E+02     0.2113E+01     0.8862E+01     0.1896E-01     0.3648E+00     0.0000E+00     0.1380E+00
   365    12    31  1997       9       9  cha09                0.1485E+01     0.0000E+00     0.1484E+01     0.7809E+00     0.4053E-03     0.2151E+03     0.2026E-03     0.2026E-03    -0.2127E+03     0.2127E+03     0.0000E+00     0.2388E+01     0.8028E+00     0.2296E+01     0.1959E-01     0.1206E+00     0.0000E+00     0.7168E-01
   365    12    31  1997      10      10  cha10                0.2593E+01     0.0000E+00     0.2593E+01     0.1364E+01     0.4481E-03     0.5779E+01     0.2241E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5779E+01     0.1119E+01     0.1183E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.9967E-01
   365    12    31  1997      11      11  cha11                0.1118E+01     0.0000E+00     0.1118E+01     0.5879E+00     0.3433E-06     0.1546E+01     0.1716E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1546E+01     0.6819E+00     0.8499E-01     0.1000E-04     0.0000E+00     0.0000E+00     0.6092E-01
   365    12    31  1997      12      12  cha12                0.4726E+00     0.0000E+00     0.4726E+00     0.2486E+00     0.1971E-03     0.2732E+03     0.9855E-04     0.9855E-04    -0.2729E+03     0.2729E+03     0.0000E+00     0.3479E+00     0.4048E+00     0.1825E+02     0.8875E-01     0.6113E+00     0.0000E+00     0.3269E-01
   365    12    31  1997      13      13  cha13                0.1476E+01     0.0000E+00     0.1475E+01     0.7762E+00     0.1044E-02     0.8834E+03     0.5221E-03     0.5221E-03    -0.8811E+03     0.8811E+03     0.0000E+00     0.2368E+01     0.7990E+00     0.7910E+01     0.4496E-01     0.3557E+00     0.0000E+00     0.7164E-01
   365    12    31  1997      14      14  cha14                0.4668E+00     0.0000E+00     0.4667E+00     0.2455E+00     0.2713E-03     0.4220E+00     0.1357E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4219E+00     0.4003E+00     0.5958E-01     0.1000E-04     0.0000E+00     0.0000E+00     0.4039E-01
   365    12    31  1997      15      15  cha15                0.4605E+00     0.0000E+00     0.4605E+00     0.2423E+00     0.2735E-03     0.3860E+03     0.1368E-03     0.1368E-03    -0.3856E+03     0.3856E+03     0.0000E+00     0.4135E+00     0.3972E+00     0.1664E+02     0.1388E+00     0.6783E+00     0.0000E+00     0.4010E-01
   365    12    31  1997      16      16  cha16                0.7723E+00     0.0000E+00     0.7723E+00     0.4062E+00     0.3554E-03     0.9897E+01     0.1777E-03     0.1777E-03    -0.9174E+01     0.9174E+01     0.0000E+00     0.7229E+00     0.5434E+00     0.3113E+00     0.9470E-02     0.1164E-01     0.0000E+00     0.4158E-01
   365    12    31  1997      17      17  cha17                0.3129E+00     0.0000E+00     0.3129E+00     0.1646E+00     0.3478E-06     0.1593E+03     0.1739E-06     0.1739E-06    -0.1591E+03     0.1591E+03     0.0000E+00     0.2653E+00     0.3674E+00     0.2177E+02     0.1953E+00     0.7908E+00     0.0000E+00     0.2929E-01
   365    12    31  1997      18      18  cha18                0.6039E+00     0.0000E+00     0.6039E+00     0.3176E+00     0.4346E-03     0.7397E+02     0.2173E-03     0.2173E-03    -0.7397E+02     0.7397E+02     0.0000E+00    -0.2645E-06     0.4679E+00     0.4217E+02     0.1317E+00     0.7218E+00     0.0000E+00    -0.1951E-07
   365    12    31  1997      19      19  cha19                0.5851E+00     0.0000E+00     0.5850E+00     0.3078E+00     0.4838E-03     0.3403E+03     0.2419E-03     0.2419E-03    -0.3398E+03     0.3398E+03     0.0000E+00     0.5893E+00     0.4597E+00     0.1003E+02     0.7235E-01     0.4181E+00     0.0000E+00     0.4480E-01
   365    12    31  1997      20      20  cha20                0.5851E+00     0.0000E+00     0.5851E+00     0.3078E+00     0.4824E-03     0.2065E+03     0.2412E-03     0.2412E-03    -0.2059E+03     0.2059E+03     0.0000E+00     0.5894E+00     0.4597E+00     0.2211E+02     0.1255E+00     0.7018E+00     0.0000E+00     0.4480E-01
   365    12    31  1997      21      21  cha21                0.4706E+02     0.0000E+00     0.4706E+02     0.2475E+02     0.2979E-03     0.3807E+03     0.1490E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3807E+03     0.6575E+01     0.3850E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.3434E+00
   365    12    31  1997      22      22  cha22                0.3579E+02     0.0000E+00     0.3579E+02     0.1883E+02     0.1128E-03     0.9153E-04     0.5639E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3514E-04     0.5569E+01     0.3447E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.4180E-07
   365    12    31  1997      23      23  cha23                0.1673E+02     0.0000E+00     0.1673E+02     0.8799E+01     0.1718E-03     0.7490E+02     0.8590E-04     0.8590E-04    -0.7490E+02     0.7490E+02     0.0000E+00    -0.1220E-04     0.3599E+01     0.1651E+01     0.2580E-02     0.2427E-01     0.0000E+00    -0.3005E-07
   365    12    31  1997      24      24  cha24                0.1527E+02     0.0000E+00     0.1527E+02     0.8035E+01     0.2256E-03     0.8352E+03     0.1128E-03     0.1128E-03    -0.7716E+03     0.7716E+03     0.0000E+00     0.6361E+02     0.3423E+01     0.9886E+01     0.6022E-02     0.1575E+00     0.0000E+00     0.1703E+00
   365    12    31  1997      25      25  cha25                0.1056E+02     0.0000E+00     0.1056E+02     0.5554E+01     0.7018E-07    -0.8137E-05     0.3509E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00    -0.8172E-05     0.2708E+01     0.2131E+00     0.1000E-04     0.0000E+00     0.0000E+00    -0.3233E-07
   365    12    31  1997      26      26  cha26                0.1440E+02     0.0000E+00     0.1440E+02     0.7573E+01     0.1601E-06     0.1274E+03     0.8006E-07     0.8006E-07    -0.1274E+03     0.1274E+03     0.0000E+00    -0.2958E-04     0.3313E+01     0.4448E+01     0.2929E-02     0.3873E-01     0.0000E+00    -0.8361E-07
   365    12    31  1997      27      27  cha27                0.1387E+02     0.0000E+00     0.1387E+02     0.7294E+01     0.3655E-07     0.1305E+02     0.1827E-07     0.1827E-07    -0.1305E+02     0.1305E+02     0.0000E+00    -0.1506E-04     0.3229E+01     0.9634E+00     0.2402E-02     0.9635E-02     0.0000E+00    -0.4442E-07
   365    12    31  1997      28      28  cha28                0.1304E+02     0.0000E+00     0.1304E+02     0.6857E+01     0.1601E-04     0.2693E+01     0.8005E-05     0.8005E-05    -0.2692E+01     0.2692E+01     0.0000E+00     0.8360E-05     0.3119E+01     0.1109E+01     0.1724E-02     0.3266E-02     0.0000E+00     0.2613E-07
   365    12    31  1997      29      29  cha29                0.5276E+00     0.0000E+00     0.5276E+00     0.2775E+00     0.3277E-03     0.3281E+02     0.1638E-03     0.1638E-03    -0.3229E+02     0.3229E+02     0.0000E+00     0.5225E+00     0.4270E+00     0.5724E+00     0.2428E-01     0.3470E-01     0.0000E+00     0.4490E-01
   365    12    31  1997      30      30  cha30                0.1002E+02     0.0000E+00     0.1002E+02     0.5272E+01     0.7009E-05     0.1121E-04     0.3504E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7710E-05     0.2631E+01     0.2091E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.3201E-07
   365    12    31  1997      31      31  cha31                0.9503E+01     0.0000E+00     0.9503E+01     0.4999E+01     0.2568E-03     0.3274E+02     0.1284E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3274E+02     0.2555E+01     0.2050E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.1427E+00
   365    12    31  1997      32      32  cha32                0.6869E+01     0.0000E+00     0.6869E+01     0.3613E+01     0.1903E-03     0.1858E+02     0.9514E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1858E+02     0.2137E+01     0.1820E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.1091E+00
   365    12    31  1997      33      33  cha33                0.2191E+01     0.0000E+00     0.2191E+01     0.1152E+01     0.7550E-04     0.3448E+01     0.3775E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3448E+01     0.1016E+01     0.1109E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.6991E-01
   365    12    31  1997      34      34  cha34                0.4463E+01     0.0000E+00     0.4463E+01     0.2348E+01     0.1727E-03     0.3052E+03     0.8634E-04     0.8634E-04    -0.2946E+03     0.2946E+03     0.0000E+00     0.1062E+02     0.1594E+01     0.3061E+01     0.8482E-02     0.1050E+00     0.0000E+00     0.1016E+00
   365    12    31  1997      35      35  cha35                0.5927E+01     0.0000E+00     0.5926E+01     0.3118E+01     0.5395E-05     0.3384E+04     0.2698E-05     0.2698E-05    -0.3369E+04     0.3369E+04     0.0000E+00     0.1507E+02     0.1973E+01     0.1933E+02     0.3215E-01     0.6306E+00     0.0000E+00     0.1010E+00
   365    12    31  1997      36      36  cha36                0.1568E+01     0.0000E+00     0.1568E+01     0.8248E+00     0.2837E-03     0.2134E+01     0.1418E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2134E+01     0.8311E+00     0.9697E-01     0.1000E-04     0.0000E+00     0.0000E+00     0.6046E-01
   365    12    31  1997      37      37  cha37                0.7573E+00     0.0000E+00     0.7573E+00     0.3984E+00     0.3721E-03     0.7767E+03     0.1860E-03     0.1860E-03    -0.7760E+03     0.7760E+03     0.0000E+00     0.6977E+00     0.5372E+00     0.2252E+02     0.9716E-01     0.8087E+00     0.0000E+00     0.4091E-01
   365    12    31  1997      38      38  cha38                0.1000E+01     0.0000E+00     0.1000E+01     0.5261E+00     0.8028E-03     0.6670E+03     0.4014E-03     0.4014E-03    -0.6656E+03     0.6656E+03     0.0000E+00     0.1320E+01     0.6339E+00     0.1663E+02     0.9538E-01     0.6620E+00     0.0000E+00     0.5873E-01
   365    12    31  1997      39      39  cha39                0.3501E+00     0.0000E+00     0.3501E+00     0.1842E+00     0.2520E-03     0.8245E+01     0.1260E-03     0.1260E-03    -0.7971E+01     0.7972E+01     0.0000E+00     0.2733E+00     0.3377E+00     0.9473E+00     0.2144E-01     0.4464E-01     0.0000E+00     0.3475E-01
   365    12    31  1997      40      40  cha40                0.1175E+01     0.0000E+00     0.1175E+01     0.6180E+00     0.9148E-04     0.1488E+03     0.4574E-04     0.4574E-04    -0.1474E+03     0.1474E+03     0.0000E+00     0.1366E+01     0.6988E+00     0.6927E+01     0.2126E-01     0.1995E+00     0.0000E+00     0.5165E-01
   365    12    31  1997      41      41  cha41                0.5433E+00     0.0000E+00     0.5433E+00     0.2858E+00     0.4684E-03     0.3241E+03     0.2342E-03     0.2342E-03    -0.3235E+03     0.3235E+03     0.0000E+00     0.5271E+00     0.4400E+00     0.2295E+02     0.1501E+00     0.8146E+00     0.0000E+00     0.4310E-01
   365    12    31  1997      42      42  cha42                0.3819E+00     0.0000E+00     0.3819E+00     0.2009E+00     0.3251E-03     0.2930E+02     0.1625E-03     0.1625E-03    -0.2899E+02     0.2899E+02     0.0000E+00     0.3103E+00     0.3560E+00     0.4796E+01     0.3629E-01     0.1540E+00     0.0000E+00     0.3610E-01
   365    12    31  1997      43      43  cha43                0.3864E+00     0.0000E+00     0.3864E+00     0.2033E+00     0.3277E-06     0.8534E+02     0.1638E-06     0.1638E-06    -0.8511E+02     0.8511E+02     0.0000E+00     0.2294E+00     0.4033E+00     0.7077E+01     0.3632E-01     0.2338E+00     0.0000E+00     0.2169E-01
   365    12    31  1997      44      44  cha44                0.2968E+00     0.0000E+00     0.2968E+00     0.1561E+00     0.1697E-03     0.1973E+01     0.8486E-04     0.8486E-04    -0.1973E+01     0.1973E+01     0.0000E+00     0.8069E-07     0.3024E+00     0.5301E+01     0.2493E-01     0.5958E-01     0.0000E+00     0.1233E-07
   365    12    31  1997      45      45  cha45                0.4642E+00     0.0000E+00     0.4642E+00     0.2442E+00     0.2142E-03     0.8681E+02     0.1071E-03     0.1071E-03    -0.8648E+02     0.8648E+02     0.0000E+00     0.3350E+00     0.4003E+00     0.2256E+02     0.7084E-01     0.4933E+00     0.0000E+00     0.3208E-01
   365    12    31  1997      46      46  cha46                0.5960E+00     0.0000E+00     0.5960E+00     0.3135E+00     0.2702E-03     0.1302E+03     0.1351E-03     0.1351E-03    -0.1297E+03     0.1297E+03     0.0000E+00     0.4897E+00     0.4652E+00     0.7763E+01     0.3352E-01     0.2487E+00     0.0000E+00     0.3650E-01
   365    12    31  1997      47      47  cha47                0.2995E+00     0.0000E+00     0.2995E+00     0.1575E+00     0.2668E-03     0.5297E+02     0.1334E-03     0.1334E-03    -0.5295E+02     0.5295E+02     0.0000E+00     0.1772E-01     0.3078E+00     0.3919E+02     0.1810E+00     0.7855E+00     0.0000E+00     0.2629E-02
   365    12    31  1997      48      48  cha48                0.4553E+00     0.0000E+00     0.4553E+00     0.2395E+00     0.3107E-03     0.4582E+02     0.1553E-03     0.1553E-03    -0.4540E+02     0.4540E+02     0.0000E+00     0.4187E+00     0.3911E+00     0.1303E+01     0.3246E-01     0.8783E-01     0.0000E+00     0.4167E-01
   365    12    31  1997      49      49  cha49                0.5141E+00     0.0000E+00     0.5141E+00     0.2704E+00     0.2651E-03     0.3539E+03     0.1326E-03     0.1326E-03    -0.3535E+03     0.3535E+03     0.0000E+00     0.3867E+00     0.4256E+00     0.2518E+02     0.1172E+00     0.8364E+00     0.0000E+00     0.3342E-01
   365    12    31  1997      50      50  cha50                0.5106E+00     0.0000E+00     0.5106E+00     0.2686E+00     0.2230E-03     0.7747E+02     0.1115E-03     0.1115E-03    -0.7708E+02     0.7708E+02     0.0000E+00     0.3894E+00     0.4241E+00     0.3870E+01     0.2308E-01     0.1403E+00     0.0000E+00     0.3385E-01
   365    12    31  1997      51      51  cha51                0.4289E+00     0.0000E+00     0.4289E+00     0.2256E+00     0.1991E-03     0.2685E+01     0.9957E-04     0.9957E-04    -0.2387E+01     0.2387E+01     0.0000E+00     0.2972E+00     0.3817E+00     0.2034E+00     0.1029E-01     0.6179E-02     0.0000E+00     0.3079E-01
   365    12    31  1997      52      52  cha52                0.5780E+00     0.0000E+00     0.5779E+00     0.3040E+00     0.3765E-03     0.3952E+03     0.1883E-03     0.1883E-03    -0.3946E+03     0.3946E+03     0.0000E+00     0.5809E+00     0.4555E+00     0.1767E+02     0.1270E+00     0.6787E+00     0.0000E+00     0.4484E-01
   365    12    31  1997      53      53  cha53                0.5196E+02     0.0000E+00     0.5196E+02     0.2733E+02     0.7533E-04     0.1823E-03     0.3767E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1446E-03     0.6998E+01     0.4014E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.1176E-06
   365    12    31  1997      54      54  cha54                0.4832E+02     0.0000E+00     0.4831E+02     0.2542E+02     0.2924E-03     0.3944E+03     0.1462E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3944E+03     0.6665E+01     0.3885E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.3477E+00
   365    12    31  1997      55      55  cha55                0.1194E+02     0.0000E+00     0.1194E+02     0.6282E+01     0.8120E-05     0.1989E+04     0.4060E-05     0.4060E-05    -0.1945E+04     0.1945E+04     0.0000E+00     0.4349E+02     0.2943E+01     0.1041E+02     0.1046E-01     0.2778E+00     0.0000E+00     0.1497E+00
   365    12    31  1997      56      56  cha56                0.9736E+01     0.0000E+00     0.9735E+01     0.5121E+01     0.2843E-05     0.3750E+03     0.1422E-05     0.1422E-05    -0.3423E+03     0.3423E+03     0.0000E+00     0.3277E+02     0.2579E+01     0.5183E+01     0.5260E-02     0.9445E-01     0.0000E+00     0.1406E+00
